"uf";"nome_norm";"cod_municipio";"origem"
"BA";"PRESIDENTE JÂNIO QUADROS";"2925709";"IBGE"
"BA";"PRESIDENTE TANCREDO NEVES";"2925758";"IBGE"
"BA";"QUEIMADAS";"2925808";"IBGE"
"BA";"QUIJINGUE";"2925907";"IBGE"
"BA";"QUIXABEIRA";"2925931";"IBGE"
"BA";"RAFAEL JAMBEIRO";"2925956";"IBGE"
"BA";"REMANSO";"2926004";"IBGE"
"BA";"RETIROLÂNDIA";"2926103";"IBGE"
"BA";"RIACHÃO DAS NEVES";"2926202";"IBGE"
"BA";"RIACHÃO DO JACUÍPE";"2926301";"IBGE"
"BA";"RIACHO DE SANTANA";"2926400";"IBGE"
"BA";"RIBEIRA DO AMPARO";"2926509";"IBGE"
"BA";"RIBEIRA DO POMBAL";"2926608";"IBGE"
"BA";"RIBEIRÃO DO LARGO";"2926657";"IBGE"
"BA";"RIO DE CONTAS";"2926707";"IBGE"
"BA";"RIO DO ANTÔNIO";"2926806";"IBGE"
"BA";"RIO DO PIRES";"2926905";"IBGE"
"BA";"RIO REAL";"2927002";"IBGE"
"BA";"RODELAS";"2927101";"IBGE"
"BA";"RUY BARBOSA";"2927200";"IBGE"
"BA";"SALINAS DA MARGARIDA";"2927309";"IBGE"
"BA";"SALVADOR";"2927408";"IBGE"
"BA";"SANTA BÁRBARA";"2927507";"IBGE"
"BA";"SANTA BRÍGIDA";"2927606";"IBGE"
"BA";"SANTA CRUZ CABRÁLIA";"2927705";"IBGE"
"BA";"SANTA CRUZ DA VITÓRIA";"2927804";"IBGE"
"BA";"SANTA INÊS";"2927903";"IBGE"
"BA";"SANTA LUZIA";"2928059";"IBGE"
"BA";"SANTA MARIA DA VITÓRIA";"2928109";"IBGE"
"BA";"SANTA RITA DE CÁSSIA";"2928406";"IBGE"
"BA";"SANTA TERESINHA";"2928505";"GRAFIA_ANTIGA"
"BA";"SANTA TEREZINHA";"2928505";"IBGE"
"BA";"SANTALUZ";"2928000";"IBGE"
"BA";"SANTANA";"2928208";"IBGE"
"BA";"SANTANÓPOLIS";"2928307";"IBGE"
"BA";"SANTO AMARO";"2928604";"IBGE"
"BA";"SANTO ANTÔNIO DE JESUS";"2928703";"IBGE"
"BA";"SANTO ESTÊVÃO";"2928802";"IBGE"
"BA";"SÃO DESIDÉRIO";"2928901";"IBGE"
"BA";"SÃO DOMINGOS";"2928950";"IBGE"
"BA";"SÃO FELIPE";"2929107";"IBGE"
"BA";"SÃO FÉLIX";"2929008";"IBGE"
"BA";"SÃO FÉLIX DO CORIBE";"2929057";"IBGE"
"BA";"SÃO FRANCISCO DO CONDE";"2929206";"IBGE"
"BA";"SÃO GABRIEL";"2929255";"IBGE"
"BA";"SÃO GONÇALO DOS CAMPOS";"2929305";"IBGE"
"BA";"SÃO JOSÉ DA VITÓRIA";"2929354";"IBGE"
"BA";"SÃO JOSÉ DO JACUÍPE";"2929370";"IBGE"
"BA";"SÃO MIGUEL DAS MATAS";"2929404";"IBGE"
"BA";"SÃO SEBASTIÃO DO PASSÉ";"2929503";"IBGE"
"BA";"SAPEAÇU";"2929602";"IBGE"
"BA";"SÁTIRO DIAS";"2929701";"IBGE"
"BA";"SAUBARA";"2929750";"IBGE"
"BA";"SAÚDE";"2929800";"IBGE"
"BA";"SEABRA";"2929909";"IBGE"
"BA";"SEBASTIÃO LARANJEIRAS";"2930006";"IBGE"
"BA";"SENHOR DO BONFIM";"2930105";"IBGE"
"BA";"SENTO SÉ";"2930204";"IBGE"
"BA";"SERRA DO RAMALHO";"2930154";"IBGE"
"BA";"SERRA DOURADA";"2930303";"IBGE"
"BA";"SERRA PRETA";"2930402";"IBGE"
"BA";"SERRINHA";"2930501";"IBGE"
"BA";"SERROLÂNDIA";"2930600";"IBGE"
"BA";"SIMÕES FILHO";"2930709";"IBGE"
"BA";"SÍTIO DO MATO";"2930758";"IBGE"
"BA";"SÍTIO DO QUINTO";"2930766";"IBGE"
"BA";"SOBRADINHO";"2930774";"IBGE"
"BA";"SOUTO SOARES";"2930808";"IBGE"
"BA";"TABOCAS DO BREJO VELHO";"2930907";"IBGE"
"BA";"TANHAÇU";"2931004";"IBGE"
"BA";"TANQUE NOVO";"2931053";"IBGE"
"BA";"TANQUINHO";"2931103";"IBGE"
"BA";"TAPEROÁ";"2931202";"IBGE"
"BA";"TAPIRAMUTÁ";"2931301";"IBGE"
"BA";"TEIXEIRA DE FREITAS";"2931350";"IBGE"
"BA";"TEODORO SAMPAIO";"2931400";"IBGE"
"BA";"TEOFILÂNDIA";"2931509";"IBGE"
"BA";"TEOLÂNDIA";"2931608";"IBGE"
"BA";"TERRA NOVA";"2931707";"IBGE"
"BA";"TREMEDAL";"2931806";"IBGE"
"BA";"TUCANO";"2931905";"IBGE"
"BA";"UAUÁ";"2932002";"IBGE"
"BA";"UBAÍRA";"2932101";"IBGE"
"BA";"UBAITABA";"2932200";"IBGE"
"BA";"UBATÃ";"2932309";"IBGE"
"BA";"UIBAÍ";"2932408";"IBGE"
"BA";"UMBURANAS";"2932457";"IBGE"
"BA";"UNA";"2932507";"IBGE"
"BA";"URANDI";"2932606";"IBGE"
"BA";"URUÇUCA";"2932705";"IBGE"
"BA";"UTINGA";"2932804";"IBGE"
"BA";"VALENÇA";"2932903";"IBGE"
"BA";"VALENTE";"2933000";"IBGE"
"BA";"VÁRZEA DA ROÇA";"2933059";"IBGE"
"BA";"VÁRZEA DO POÇO";"2933109";"IBGE"
"BA";"VÁRZEA NOVA";"2933158";"IBGE"
"BA";"VARZEDO";"2933174";"IBGE"
"BA";"VERA CRUZ";"2933208";"IBGE"
"BA";"VEREDA";"2933257";"IBGE"
"BA";"VITÓRIA DA CONQUISTA";"2933307";"IBGE"
"BA";"WAGNER";"2933406";"IBGE"
"BA";"WANDERLEY";"2933455";"IBGE"
"BA";"WENCESLAU GUIMARÃES";"2933505";"IBGE"
"BA";"XIQUE XIQUE";"2933604";"IBGE"
"CE";"ABAIARA";"2300101";"IBGE"
"CE";"ACARAPE";"2300150";"IBGE"
"CE";"ACARAÚ";"2300200";"IBGE"
"CE";"ACOPIARA";"2300309";"IBGE"
"CE";"AIUABA";"2300408";"IBGE"
"CE";"ALCÂNTARAS";"2300507";"IBGE"
"CE";"ALTANEIRA";"2300606";"IBGE"
"CE";"ALTO SANTO";"2300705";"IBGE"
"CE";"AMONTADA";"2300754";"IBGE"
"CE";"ANTONINA DO NORTE";"2300804";"IBGE"
"CE";"ANTONINA NORTE";"2300804";"GRAFIA_ANTIGA"
"CE";"APUIARÉS";"2300903";"IBGE"
"CE";"AQUIRAZ";"2301000";"IBGE"
"CE";"ARACATI";"2301109";"IBGE"
"CE";"ARACOIABA";"2301208";"IBGE"
"CE";"ARARENDÁ";"2301257";"IBGE"
"CE";"ARARIPE";"2301307";"IBGE"
"CE";"ARATUBA";"2301406";"IBGE"
"CE";"ARNEIROZ";"2301505";"IBGE"
"CE";"ASSARÉ";"2301604";"IBGE"
"CE";"AURORA";"2301703";"IBGE"
"CE";"BAIXIO";"2301802";"IBGE"
"CE";"BANABUIÚ";"2301851";"IBGE"
"CE";"BARBALHA";"2301901";"IBGE"
"CE";"BARREIRA";"2301950";"IBGE"
"CE";"BARRO";"2302008";"IBGE"
"CE";"BARROQUINHA";"2302057";"IBGE"
"CE";"BATURITÉ";"2302107";"IBGE"
"CE";"BEBERIBE";"2302206";"IBGE"
"CE";"BELA CRUZ";"2302305";"IBGE"
"CE";"BOA VIAGEM";"2302404";"IBGE"
"CE";"BREJO SANTO";"2302503";"IBGE"
"CE";"CAMOCIM";"2302602";"IBGE"
"CE";"CAMPOS SALES";"2302701";"IBGE"
"CE";"CANINDÉ";"2302800";"IBGE"
"CE";"CAPISTRANO";"2302909";"IBGE"
"CE";"CARIDADE";"2303006";"IBGE"
"CE";"CARIRÉ";"2303105";"IBGE"
"CE";"CARIRIAÇU";"2303204";"IBGE"
"CE";"CARIÚS";"2303303";"IBGE"
"CE";"CARNAUBAL";"2303402";"IBGE"
"CE";"CASCAVEL";"2303501";"IBGE"
"CE";"CATARINA";"2303600";"IBGE"
"CE";"CATUNDA";"2303659";"IBGE"
"CE";"CAUCAIA";"2303709";"IBGE"
"CE";"CEDRO";"2303808";"IBGE"
"CE";"CHAVAL";"2303907";"IBGE"
"CE";"CHORÓ";"2303931";"IBGE"
"CE";"CHOROZINHO";"2303956";"IBGE"
"CE";"COREAÚ";"2304004";"IBGE"
"CE";"CRATEÚS";"2304103";"IBGE"
"CE";"CRATO";"2304202";"IBGE"
"CE";"CROATÁ";"2304236";"IBGE"
"CE";"CRUZ";"2304251";"IBGE"
"CE";"DEPUTADO IRAPUAN PINHEIRO";"2304269";"IBGE"
"CE";"ERERÉ";"2304277";"IBGE"
"CE";"EUSÉBIO";"2304285";"IBGE"
"CE";"FARIAS BRITO";"2304301";"IBGE"
"CE";"FORQUILHA";"2304350";"IBGE"
"CE";"FORTALEZA";"2304400";"IBGE"
"CE";"FORTIM";"2304459";"IBGE"
"CE";"FRECHEIRINHA";"2304509";"IBGE"
"CE";"GENERAL SAMPAIO";"2304608";"IBGE"
"CE";"GRAÇA";"2304657";"IBGE"
"CE";"GRANJA";"2304707";"IBGE"
"CE";"GRANJEIRO";"2304806";"IBGE"
"CE";"GROAÍRAS";"2304905";"IBGE"
"CE";"GUAIÚBA";"2304954";"IBGE"
"CE";"GUARACIABA DO NORTE";"2305001";"IBGE"
"CE";"GUARAMIRANGA";"2305100";"IBGE"
"CE";"HIDROLÂNDIA";"2305209";"IBGE"
"CE";"HORIZONTE";"2305233";"IBGE"
"CE";"IBARETAMA";"2305266";"IBGE"
"CE";"IBIAPINA";"2305308";"IBGE"
"CE";"IBICUITINGA";"2305332";"IBGE"
"CE";"ICAPUÍ";"2305357";"IBGE"
"CE";"ICÓ";"2305407";"IBGE"
"CE";"IGUATU";"2305506";"IBGE"
"CE";"INDEPENDÊNCIA";"2305605";"IBGE"
"CE";"IPAPORANGA";"2305654";"IBGE"
"CE";"IPAUMIRIM";"2305704";"IBGE"
"CE";"IPU";"2305803";"IBGE"
"CE";"IPUEIRAS";"2305902";"IBGE"
"CE";"IRACEMA";"2306009";"IBGE"
"CE";"IRAUÇUBA";"2306108";"IBGE"
"CE";"ITAIÇABA";"2306207";"IBGE"
"CE";"ITAITINGA";"2306256";"IBGE"
"CE";"ITAPAGE";"2306306";"GRAFIA_ANTIGA"
"CE";"ITAPAJÉ";"2306306";"IBGE"
"CE";"ITAPIPOCA";"2306405";"IBGE"
"CE";"ITAPIÚNA";"2306504";"IBGE"
"CE";"ITAREMA";"2306553";"IBGE"
"CE";"ITATIRA";"2306603";"IBGE"
"CE";"JAGUARETAMA";"2306702";"IBGE"
"CE";"JAGUARIBARA";"2306801";"IBGE"
"CE";"JAGUARIBE";"2306900";"IBGE"
"CE";"JAGUARUANA";"2307007";"IBGE"
"CE";"JARDIM";"2307106";"IBGE"
"CE";"JATI";"2307205";"IBGE"
"CE";"JIJOCA DE JERICOACOARA";"2307254";"IBGE"
"CE";"JUAZEIRO DO NORTE";"2307304";"IBGE"
"CE";"JUCÁS";"2307403";"IBGE"
"CE";"LAVRAS DA MANGABEIRA";"2307502";"IBGE"
"CE";"LIMOEIRO DO NORTE";"2307601";"IBGE"
"CE";"MADALENA";"2307635";"IBGE"
"CE";"MARACANAÚ";"2307650";"IBGE"
"CE";"MARANGUAPE";"2307700";"IBGE"
"CE";"MARCO";"2307809";"IBGE"
"CE";"MARTINÓPOLE";"2307908";"IBGE"
"CE";"MASSAPÊ";"2308005";"IBGE"
"CE";"MAURITI";"2308104";"IBGE"
"CE";"MERUOCA";"2308203";"IBGE"
"CE";"MILAGRES";"2308302";"IBGE"
"CE";"MILHÃ";"2308351";"IBGE"
"CE";"MIRAÍMA";"2308377";"IBGE"
"CE";"MISSÃO VELHA";"2308401";"IBGE"
"CE";"MOMBAÇA";"2308500";"IBGE"
"CE";"MONSENHOR TABOSA";"2308609";"IBGE"
"CE";"MORADA NOVA";"2308708";"IBGE"
"CE";"MORAÚJO";"2308807";"IBGE"
"CE";"MORRINHOS";"2308906";"IBGE"
"CE";"MUCAMBO";"2309003";"IBGE"
"CE";"MULUNGU";"2309102";"IBGE"
"CE";"NOVA OLINDA";"2309201";"IBGE"
"CE";"NOVA RUSSAS";"2309300";"IBGE"
"CE";"NOVO ORIENTE";"2309409";"IBGE"
"CE";"OCARA";"2309458";"IBGE"
"CE";"ORÓS";"2309508";"IBGE"
"CE";"PACAJUS";"2309607";"IBGE"
"CE";"PACATUBA";"2309706";"IBGE"
"CE";"PACOTI";"2309805";"IBGE"
"CE";"PACUJÁ";"2309904";"IBGE"
"CE";"PALHANO";"2310001";"IBGE"
"CE";"PALMÁCIA";"2310100";"IBGE"
"CE";"PARACURU";"2310209";"IBGE"
"CE";"PARAIPABA";"2310258";"IBGE"
"CE";"PARAMBU";"2310308";"IBGE"
"CE";"PARAMOTI";"2310407";"IBGE"
"CE";"PEDRA BRANCA";"2310506";"IBGE"
"CE";"PENAFORTE";"2310605";"IBGE"
"CE";"PENTECOSTE";"2310704";"IBGE"
"CE";"PEREIRO";"2310803";"IBGE"
"CE";"PINDORETAMA";"2310852";"IBGE"
"CE";"PIQUET CARNEIRO";"2310902";"IBGE"
"CE";"PIRES FERREIRA";"2310951";"IBGE"
"CE";"PORANGA";"2311009";"IBGE"
"CE";"PORTEIRAS";"2311108";"IBGE"
"CE";"POTENGI";"2311207";"IBGE"
"CE";"POTIRETAMA";"2311231";"IBGE"
"CE";"QUITERIANÓPOLIS";"2311264";"IBGE"
"CE";"QUIXADÁ";"2311306";"IBGE"
"CE";"QUIXELÔ";"2311355";"IBGE"
"CE";"QUIXERAMOBIM";"2311405";"IBGE"
"CE";"QUIXERÉ";"2311504";"IBGE"
"CE";"REDENÇÃO";"2311603";"IBGE"
"CE";"RERIUTABA";"2311702";"IBGE"
"CE";"RUSSAS";"2311801";"IBGE"
"CE";"SABOEIRO";"2311900";"IBGE"
"CE";"SALITRE";"2311959";"IBGE"
"CE";"SANTA QUITÉRIA";"2312205";"IBGE"
"CE";"SANTANA DO ACARAÚ";"2312007";"IBGE"
"CE";"SANTANA DO CARIRI";"2312106";"IBGE"
"CE";"SÃO BENEDITO";"2312304";"IBGE"
"CE";"SÃO GONÇALO DO AMARANTE";"2312403";"IBGE"
"CE";"SÃO JOÃO DO JAGUARIBE";"2312502";"IBGE"
"CE";"SÃO LUÍS DO CURU";"2312601";"IBGE"
"CE";"SENADOR POMPEU";"2312700";"IBGE"
"CE";"SENADOR SÁ";"2312809";"IBGE"
"CE";"SOBRAL";"2312908";"IBGE"
"CE";"SOLONÓPOLE";"2313005";"IBGE"
"CE";"TABULEIRO DO NORTE";"2313104";"IBGE"
"CE";"TAMBORIL";"2313203";"IBGE"
"CE";"TARRAFAS";"2313252";"IBGE"
"CE";"TAUÁ";"2313302";"IBGE"
"CE";"TEJUÇUOCA";"2313351";"IBGE"
"CE";"TIANGUÁ";"2313401";"IBGE"
"CE";"TRAIRI";"2313500";"IBGE"
"CE";"TURURU";"2313559";"IBGE"
"CE";"UBAJARA";"2313609";"IBGE"
"CE";"UMARI";"2313708";"IBGE"
"CE";"UMIRIM";"2313757";"IBGE"
"CE";"URUBURETAMA";"2313807";"IBGE"
"CE";"URUOCA";"2313906";"IBGE"
"CE";"VARJOTA";"2313955";"IBGE"
"CE";"VÁRZEA ALEGRE";"2314003";"IBGE"
"CE";"VIÇOSA DO CEARÁ";"2314102";"IBGE"
"DF";"ASA NORTE";"5300108";"REGIAO_ADM"
"DF";"BRASÍLIA";"5300108";"IBGE"
"DF";"CANDANGOLANDIA";"5300108";"REGIAO_ADM"
"DF";"CEILANDIA";"5300108";"REGIAO_ADM"
"DF";"GAMA";"5300108";"REGIAO_ADM"
"DF";"GUARA";"5300108";"REGIAO_ADM"
"DF";"LAGO SUL";"5300108";"REGIAO_ADM"
"DF";"NUCLEO BANDEIRANTE";"5300108";"REGIAO_ADM"
"DF";"PARANOA";"5300108";"REGIAO_ADM"
"DF";"PLANALTINA";"5300108";"REGIAO_ADM"
"DF";"SAMAMBAIA";"5300108";"REGIAO_ADM"
"DF";"SOBRADINHO";"5300108";"REGIAO_ADM"
"DF";"TAGUATINGA";"5300108";"REGIAO_ADM"
"ES";"AFONSO CLÁUDIO";"3200102";"IBGE"
"ES";"ÁGUA DOCE DO NORTE";"3200169";"IBGE"
"ES";"ÁGUIA BRANCA";"3200136";"IBGE"
"ES";"ALEGRE";"3200201";"IBGE"
"ES";"ALFREDO CHAVES";"3200300";"IBGE"
"ES";"ALTO RIO NOVO";"3200359";"IBGE"
"ES";"ANCHIETA";"3200409";"IBGE"
"ES";"APIACÁ";"3200508";"IBGE"
"ES";"ARACRUZ";"3200607";"IBGE"
"ES";"ATÍLIO VIVÁCQUA";"3200706";"IBGE"
"ES";"BAIXO GUANDU";"3200805";"IBGE"
"ES";"BARRA DE SÃO FRANCISCO";"3200904";"IBGE"
"ES";"BOA ESPERANÇA";"3201001";"IBGE"
"ES";"BOM JESUS DO NORTE";"3201100";"IBGE"
"ES";"BREJETUBA";"3201159";"IBGE"
"ES";"CACHOEIRO DE ITAPEMIRIM";"3201209";"IBGE"
"ES";"CACHOEIRO DO ITAPEMIRIM";"3201209";"ERRO_DIGITACAO"
"ES";"CARIACICA";"3201308";"IBGE"
"ES";"CASTELO";"3201407";"IBGE"
"ES";"COLATINA";"3201506";"IBGE"
"ES";"CONCEIÇÃO DA BARRA";"3201605";"IBGE"
"ES";"CONCEIÇÃO DO CASTELO";"3201704";"IBGE"
"ES";"DIVINO DE SÃO LOURENÇO";"3201803";"IBGE"
"ES";"DOMINGOS MARTINS";"3201902";"IBGE"
"ES";"DORES DO RIO PRETO";"3202009";"IBGE"
"ES";"ECOPORANGA";"3202108";"IBGE"
"ES";"FUNDÃO";"3202207";"IBGE"
"ES";"GOVERNADOR LINDENBERG";"3202256";"IBGE"
"ES";"GUAÇUÍ";"3202306";"IBGE"
"ES";"GUARAPARI";"3202405";"IBGE"
"ES";"IBATIBA";"3202454";"IBGE"
"ES";"IBIRAÇU";"3202504";"IBGE"
"ES";"IBITIRAMA";"3202553";"IBGE"
"ES";"ICONHA";"3202603";"IBGE"
"ES";"IRUPI";"3202652";"IBGE"
"ES";"ITAGUAÇU";"3202702";"IBGE"
"ES";"ITAPEMIRIM";"3202801";"IBGE"
"ES";"ITARANA";"3202900";"IBGE"
"ES";"IÚNA";"3203007";"IBGE"
"ES";"JAGUARÉ";"3203056";"IBGE"
"ES";"JERÔNIMO MONTEIRO";"3203106";"IBGE"
"ES";"JOÃO NEIVA";"3203130";"IBGE"
"ES";"LARANJA DA TERRA";"3203163";"IBGE"
"ES";"LINHARES";"3203205";"IBGE"
"ES";"MANTENÓPOLIS";"3203304";"IBGE"
"ES";"MARATAÍZES";"3203320";"IBGE"
"ES";"MARECHAL FLORIANO";"3203346";"IBGE"
"ES";"MARILÂNDIA";"3203353";"IBGE"
"ES";"MIMOSO DO SUL";"3203403";"IBGE"
"ES";"MONTANHA";"3203502";"IBGE"
"ES";"MUCURICI";"3203601";"IBGE"
"ES";"MUNIZ FREIRE";"3203700";"IBGE"
"ES";"MUQUI";"3203809";"IBGE"
"ES";"NOVA VENÉCIA";"3203908";"IBGE"
"ES";"PANCAS";"3204005";"IBGE"
"ES";"PEDRO CANÁRIO";"3204054";"IBGE"
"ES";"PINHEIROS";"3204104";"IBGE"
"ES";"PIÚMA";"3204203";"IBGE"
"ES";"PONTO BELO";"3204252";"IBGE"
"ES";"PRESIDENTE KENNEDY";"3204302";"IBGE"
"ES";"RIO BANANAL";"3204351";"IBGE"
"ES";"RIO NOVO DO SUL";"3204401";"IBGE"
"ES";"SANTA LEOPOLDINA";"3204500";"IBGE"
"ES";"SANTA MARIA DE JETIBÁ";"3204559";"IBGE"
"ES";"SANTA TERESA";"3204609";"IBGE"
"ES";"SÃO DOMINGOS DO NORTE";"3204658";"IBGE"
"ES";"SÃO GABRIEL DA PALHA";"3204708";"IBGE"
"ES";"SÃO JOSÉ DO CALÇADO";"3204807";"IBGE"
"ES";"SÃO MATEUS";"3204906";"IBGE"
"ES";"SÃO ROQUE DO CANAÃ";"3204955";"IBGE"
"ES";"SERRA";"3205002";"IBGE"
"ES";"SOORETAMA";"3205010";"IBGE"
"ES";"VARGEM ALTA";"3205036";"IBGE"
"ES";"VENDA NOVA DO IMIGRANTE";"3205069";"IBGE"
"ES";"VIANA";"3205101";"IBGE"
"ES";"VILA PAVÃO";"3205150";"IBGE"
"ES";"VILA VALÉRIO";"3205176";"IBGE"
"ES";"VILA VELHA";"3205200";"IBGE"
"ES";"VITÓRIA";"3205309";"IBGE"
"GO";"ABADIA DE GOIÁS";"5200050";"IBGE"
"GO";"ABADIÂNIA";"5200100";"IBGE"
"GO";"ACREÚNA";"5200134";"IBGE"
"GO";"ADELÂNDIA";"5200159";"IBGE"
"GO";"ÁGUA FRIA DE GOIÁS";"5200175";"IBGE"
"GO";"ÁGUA LIMPA";"5200209";"IBGE"
"GO";"ÁGUAS LINDAS DE GOIÁS";"5200258";"IBGE"
"GO";"ALEXÂNIA";"5200308";"IBGE"
"GO";"ALOÂNDIA";"5200506";"IBGE"
"GO";"ALTO HORIZONTE";"5200555";"IBGE"
"GO";"ALTO PARAÍSO DE GOIÁS";"5200605";"IBGE"
"GO";"ALVORADA DO NORTE";"5200803";"IBGE"
"GO";"AMARALINA";"5200829";"IBGE"
"GO";"AMERICANO DO BRASIL";"5200852";"IBGE"
"GO";"AMORINÓPOLIS";"5200902";"IBGE"
"GO";"ANÁPOLIS";"5201108";"IBGE"
"GO";"ANHANGUERA";"5201207";"IBGE"
"GO";"ANICUNS";"5201306";"IBGE"
"GO";"APARECIDA DE GOIÂNIA";"5201405";"IBGE"
"GO";"APARECIDA DO RIO DOCE";"5201454";"IBGE"
"GO";"APORÉ";"5201504";"IBGE"
"GO";"ARAÇU";"5201603";"IBGE"
"GO";"ARAGARÇAS";"5201702";"IBGE"
"GO";"ARAGOIÂNIA";"5201801";"IBGE"
"GO";"ARAGUAPAZ";"5202155";"IBGE"
"GO";"ARENÓPOLIS";"5202353";"IBGE"
"GO";"ARUANÃ";"5202502";"IBGE"
"GO";"AURILÂNDIA";"5202601";"IBGE"
"GO";"AVELINÓPOLIS";"5202809";"IBGE"
"GO";"BALIZA";"5203104";"IBGE"
"GO";"BARRO ALTO";"5203203";"IBGE"
"GO";"BELA VISTA DE GOIÁS";"5203302";"IBGE"
"GO";"BOM JARDIM DE GOIÁS";"5203401";"IBGE"
"GO";"BOM JESUS DE GOIÁS";"5203500";"IBGE"
"GO";"BONFINÓPOLIS";"5203559";"IBGE"
"GO";"BONÓPOLIS";"5203575";"IBGE"
"GO";"BRAZABRANTES";"5203609";"IBGE"
"GO";"BRITÂNIA";"5203807";"IBGE"
"GO";"BURITI ALEGRE";"5203906";"IBGE"
"GO";"BURITI DE GOIÁS";"5203939";"IBGE"
"GO";"BURITINÓPOLIS";"5203962";"IBGE"
"GO";"CABECEIRAS";"5204003";"IBGE"
"GO";"CACHOEIRA ALTA";"5204102";"IBGE"
"GO";"CACHOEIRA DE GOIÁS";"5204201";"IBGE"
"GO";"CACHOEIRA DOURADA";"5204250";"IBGE"
"GO";"CAÇU";"5204300";"IBGE"
"GO";"CAIAPÔNIA";"5204409";"IBGE"
"GO";"CALDAS NOVAS";"5204508";"IBGE"
"GO";"CALDAZINHA";"5204557";"IBGE"
"GO";"CAMPESTRE DE GOIÁS";"5204607";"IBGE"
"GO";"CAMPINAÇU";"5204656";"IBGE"
"GO";"CAMPINORTE";"5204706";"IBGE"
"GO";"CAMPO ALEGRE DE GOIÁS";"5204805";"IBGE"
"GO";"CAMPO LIMPO DE GOIÁS";"5204854";"IBGE"
"GO";"CAMPOS BELOS";"5204904";"IBGE"
"GO";"CAMPOS VERDES";"5204953";"IBGE"
"GO";"CARMO DO RIO VERDE";"5205000";"IBGE"
"GO";"CASTELÂNDIA";"5205059";"IBGE"
"GO";"CATALÃO";"5205109";"IBGE"
"GO";"CATURAÍ";"5205208";"IBGE"
"GO";"CAVALCANTE";"5205307";"IBGE"
"GO";"CERES";"5205406";"IBGE"
"GO";"CEZARINA";"5205455";"IBGE"
"GO";"CHAPADÃO DO CÉU";"5205471";"IBGE"
"GO";"CIDADE OCIDENTAL";"5205497";"IBGE"
"GO";"COCALZINHO DE GOIÁS";"5205513";"IBGE"
"GO";"COLINAS DO SUL";"5205521";"IBGE"
"GO";"CÓRREGO DO OURO";"5205703";"IBGE"
"GO";"CORUMBÁ DE GOIÁS";"5205802";"IBGE"
"GO";"CORUMBAÍBA";"5205901";"IBGE"
"GO";"CRISTALINA";"5206206";"IBGE"
"GO";"CRISTIANÓPOLIS";"5206305";"IBGE"
"GO";"CRIXÁS";"5206404";"IBGE"
"GO";"CROMÍNIA";"5206503";"IBGE"
"GO";"CUMARI";"5206602";"IBGE"
"GO";"DAMIANÓPOLIS";"5206701";"IBGE"
"GO";"DAMOLÂNDIA";"5206800";"IBGE"
"GO";"DAVINÓPOLIS";"5206909";"IBGE"
"GO";"DIORAMA";"5207105";"IBGE"
"GO";"DIVINÓPOLIS DE GOIÁS";"5208301";"IBGE"
"GO";"DOVERLÂNDIA";"5207253";"IBGE"
"GO";"EDEALINA";"5207352";"IBGE"
"GO";"EDÉIA";"5207402";"IBGE"
"GO";"ESTRELA DO NORTE";"5207501";"IBGE"
"GO";"FAINA";"5207535";"IBGE"
"GO";"FAZENDA NOVA";"5207600";"IBGE"
"GO";"FIRMINÓPOLIS";"5207808";"IBGE"
"GO";"FLORES DE GOIÁS";"5207907";"IBGE"
"GO";"FORMOSA";"5208004";"IBGE"
"GO";"FORMOSO";"5208103";"IBGE"
"GO";"GAMELEIRA DE GOIÁS";"5208152";"IBGE"
"GO";"GOIANÁPOLIS";"5208400";"IBGE"
"GO";"GOIANDIRA";"5208509";"IBGE"
"GO";"GOIANÉSIA";"5208608";"IBGE"
"GO";"GOIÂNIA";"5208707";"IBGE"
"GO";"GOIANIRA";"5208806";"IBGE"
"GO";"GOIÁS";"5208905";"IBGE"
"GO";"GOIATUBA";"5209101";"IBGE"
"GO";"GOUVELÂNDIA";"5209150";"IBGE"
"GO";"GUAPÓ";"5209200";"IBGE"
"GO";"GUARAÍTA";"5209291";"IBGE"
"GO";"GUARANI DE GOIÁS";"5209408";"IBGE"
"GO";"GUARINOS";"5209457";"IBGE"
"GO";"HEITORAÍ";"5209606";"IBGE"
"GO";"HIDROLÂNDIA";"5209705";"IBGE"
"GO";"HIDROLINA";"5209804";"IBGE"
"GO";"IACIARA";"5209903";"IBGE"
"GO";"INACIOLÂNDIA";"5209937";"IBGE"
"GO";"INDIARA";"5209952";"IBGE"
"GO";"INHUMAS";"5210000";"IBGE"
"GO";"IPAMERI";"5210109";"IBGE"
"GO";"IPIRANGA DE GOIÁS";"5210158";"IBGE"
"GO";"IPORÁ";"5210208";"IBGE"
"GO";"ISRAELÂNDIA";"5210307";"IBGE"
"GO";"ITABERAÍ";"5210406";"IBGE"
"GO";"ITAGUARI";"5210562";"IBGE"
"GO";"ITAGUARU";"5210604";"IBGE"
"GO";"ITAJÁ";"5210802";"IBGE"
"GO";"ITAPACI";"5210901";"IBGE"
"GO";"ITAPIRAPUÃ";"5211008";"IBGE"
"GO";"ITAPURANGA";"5211206";"IBGE"
"GO";"ITARUMÃ";"5211305";"IBGE"
"GO";"ITAUÇU";"5211404";"IBGE"
"GO";"ITUMBIARA";"5211503";"IBGE"
"GO";"IVOLÂNDIA";"5211602";"IBGE"
"GO";"JANDAIA";"5211701";"IBGE"
"GO";"JARAGUÁ";"5211800";"IBGE"
