"cod_municipio";"pea_total";"ano_base_pea";"populacao";"ano_base_pop";"pib_total_reais";"ano_base_pib";"num_supermercados";"supermercados_pessoal_ocupado";"supermercados_massa_salarial_reais";"ano_base_supermercados";"atualizado_em"
"1503200";"14383,00";"2010";"35797,00";"2022";"499455000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1503309";"23375,00";"2010";"64831,00";"2022";"818860000,00";"2022";"8";"42";"802000,00";"2024";"21/07/2026 15:42:53"
"1503408";"3664,00";"2010";"10325,00";"2022";"201526000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1503457";"14965,00";"2010";"30329,00";"2022";"607747000,00";"2022";"6";"47";"849000,00";"2024";"21/07/2026 15:42:53"
"1503507";"13965,00";"2010";"30955,00";"2022";"317600000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1503606";"40675,00";"2010";"123314,00";"2022";"3757070000,00";"2022";"24";"124";"3215000,00";"2024";"21/07/2026 15:42:53"
"1503705";"18041,00";"2010";"49754,00";"2022";"889870000,00";"2022";"7";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1503754";"5138,00";"2010";"24042,00";"2022";"657775000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1503804";"21845,00";"2010";"37707,00";"2022";"658642000,00";"2022";"7";"194";"4354000,00";"2024";"21/07/2026 15:42:53"
"1503903";"17379,00";"2010";"50881,00";"2022";"1294172000,00";"2022";"11";"69";"3333000,00";"2024";"21/07/2026 15:42:53"
"1504000";"10323,00";"2010";"29569,00";"2022";"525619000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1504059";"10888,00";"2010";"34353,00";"2022";"422738000,00";"2022";"6";"172";"2884000,00";"2024";"21/07/2026 15:42:53"
"1504109";"2571,00";"2010";"8115,00";"2022";"110101000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1504208";"103197,00";"2010";"266533,00";"2022";"12233453000,00";"2022";"55";"171";"2668000,00";"2024";"21/07/2026 15:42:53"
"1504307";"10153,00";"2010";"25971,00";"2022";"310995000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1504406";"10708,00";"2010";"26573,00";"2022";"297450000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1504422";"46908,00";"2010";"111785,00";"2022";"2475913000,00";"2022";"5";"159";"4455000,00";"2024";"21/07/2026 15:42:53"
"1504455";"11685,00";"2010";"27094,00";"2022";"979333000,00";"2022";"10";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1504505";"8167,00";"2010";"27881,00";"2022";"270905000,00";"2022";"7";"9";"44000,00";"2024";"21/07/2026 15:42:53"
"1504604";"11698,00";"2010";"27198,00";"2022";"381653000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1504703";"27576,00";"2010";"84094,00";"2022";"1537609000,00";"2022";"18";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1504752";"0,00";"2010";"23501,00";"2022";"464580000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1504802";"21426,00";"2010";"60012,00";"2022";"1063686000,00";"2022";"16";"51";"915000,00";"2024";"21/07/2026 15:42:53"
"1504901";"12594,00";"2010";"45368,00";"2022";"395396000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1504950";"6974,00";"2010";"20478,00";"2022";"274260000,00";"2022";"3";"28";"375000,00";"2024";"21/07/2026 15:42:53"
"1504976";"6136,00";"2010";"13955,00";"2022";"202161000,00";"2022";"4";"28";"648000,00";"2024";"21/07/2026 15:42:53"
"1505007";"5493,00";"2010";"12806,00";"2022";"167479000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1505031";"13227,00";"2010";"33638,00";"2022";"1280247000,00";"2022";"15";"199";"3181000,00";"2024";"21/07/2026 15:42:53"
"1505064";"23418,00";"2010";"60732,00";"2022";"1233474000,00";"2022";"20";"106";"2194000,00";"2024";"21/07/2026 15:42:53"
"1505106";"19666,00";"2010";"52229,00";"2022";"982930000,00";"2022";"7";"76";"1553000,00";"2024";"21/07/2026 15:42:53"
"1505205";"10713,00";"2010";"33844,00";"2022";"454247000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505304";"24434,00";"2010";"68294,00";"2022";"1802512000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505403";"5720,00";"2010";"17855,00";"2022";"231549000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505437";"11585,00";"2010";"32467,00";"2022";"1778205000,00";"2022";"12";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505486";"13971,00";"2010";"41097,00";"2022";"1071885000,00";"2022";"15";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505494";"2658,00";"2010";"6885,00";"2022";"117613000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505502";"42416,00";"2010";"105550,00";"2022";"5020674000,00";"2022";"39";"323";"7507000,00";"2024";"21/07/2026 15:42:53"
"1505536";"71569,00";"2010";"267836,00";"2022";"25317042000,00";"2022";"64";"677";"25627000,00";"2024";"21/07/2026 15:42:53"
"1505551";"2143,00";"2010";"6931,00";"2022";"120432000,00";"2022";"5";"8";"30000,00";"2024";"21/07/2026 15:42:53"
"1505601";"2723,00";"2010";"8285,00";"2022";"81669000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1505635";"4938,00";"2010";"12832,00";"2022";"324868000,00";"2022";"13";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505650";"9669,00";"2010";"18668,00";"2022";"379126000,00";"2022";"10";"22";"161000,00";"2024";"21/07/2026 15:42:53"
"1505700";"9353,00";"2010";"24984,00";"2022";"277171000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1505809";"17290,00";"2010";"62503,00";"2022";"870235000,00";"2022";"5";"4";"0,00";"2024";"21/07/2026 15:42:53"
"1505908";"13173,00";"2010";"40597,00";"2022";"452978000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506005";"10497,00";"2010";"35577,00";"2022";"494696000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506104";"4377,00";"2010";"10851,00";"2022";"486677000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506112";"4852,00";"2010";"11524,00";"2022";"123176000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1506138";"35471,00";"2010";"85597,00";"2022";"3292754000,00";"2022";"28";"179";"2890000,00";"2024";"21/07/2026 15:42:53"
"1506161";"8181,00";"2010";"18384,00";"2022";"872543000,00";"2022";"8";"85";"1763000,00";"2024";"21/07/2026 15:42:53"
"1506187";"19681,00";"2010";"53143,00";"2022";"938382000,00";"2022";"14";"34";"1791000,00";"2024";"21/07/2026 15:42:53"
"1506195";"15170,00";"2010";"35769,00";"2022";"516465000,00";"2022";"5";"48";"945000,00";"2024";"21/07/2026 15:42:53"
"1506203";"17475,00";"2010";"44772,00";"2022";"732524000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506302";"7588,00";"2010";"24129,00";"2022";"235243000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1506351";"6584,00";"2010";"21087,00";"2022";"278333000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506401";"2745,00";"2010";"7445,00";"2022";"98543000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506500";"24850,00";"2010";"73019,00";"2022";"1505978000,00";"2022";"6";"100";"1624000,00";"2024";"21/07/2026 15:42:53"
"1506559";"6367,00";"2010";"20370,00";"2022";"233058000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:53"
"1506583";"5988,00";"2010";"16548,00";"2022";"696577000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506609";"9951,00";"2010";"24624,00";"2022";"499868000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1506708";"25051,00";"2010";"32413,00";"2022";"1764088000,00";"2022";"22";"87";"1002000,00";"2024";"21/07/2026 15:42:53"
"1506807";"125665,00";"2010";"331942,00";"2022";"7764936000,00";"2022";"43";"1262";"37103000,00";"2024";"21/07/2026 15:42:53"
"1506906";"1760,00";"2010";"6116,00";"2022";"67380000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1507003";"11031,00";"2010";"27461,00";"2022";"582209000,00";"2022";"4";"22";"487000,00";"2024";"21/07/2026 15:42:53"
"1507102";"6651,00";"2010";"16666,00";"2022";"200864000,00";"2022";"4";"7";"0,00";"2024";"21/07/2026 15:42:53"
"1507151";"9498,00";"2010";"21092,00";"2022";"425974000,00";"2022";"6";"8";"19000,00";"2024";"21/07/2026 15:42:53"
"1507201";"11927,00";"2010";"30599,00";"2022";"589310000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:53"
"1507300";"35487,00";"2010";"65418,00";"2022";"2020085000,00";"2022";"42";"58";"197000,00";"2024";"21/07/2026 15:42:54"
"1507409";"5620,00";"2010";"14894,00";"2022";"326143000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1507458";"10469,00";"2010";"24255,00";"2022";"937038000,00";"2022";"18";"38";"992000,00";"2024";"21/07/2026 15:42:54"
"1507466";"2101,00";"2010";"4430,00";"2022";"66008000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1507474";"6901,00";"2010";"20689,00";"2022";"203685000,00";"2022";"4";"18";"245000,00";"2024";"21/07/2026 15:42:54"
"1507508";"4677,00";"2010";"13664,00";"2022";"214554000,00";"2022";"4";"5";"3000,00";"2024";"21/07/2026 15:42:54"
"1507607";"21306,00";"2010";"52894,00";"2022";"938621000,00";"2022";"8";"60";"998000,00";"2024";"21/07/2026 15:42:54"
"1507706";"7903,00";"2010";"25643,00";"2022";"264514000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1507755";"2369,00";"2010";"5847,00";"2022";"160507000,00";"2022";"3";"28";"691000,00";"2024";"21/07/2026 15:42:54"
"1507805";"5093,00";"2010";"22576,00";"2022";"327336000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1507904";"8729,00";"2010";"24204,00";"2022";"277732000,00";"2022";"3";"3";"2000,00";"2024";"21/07/2026 15:42:54"
"1507953";"28575,00";"2010";"72493,00";"2022";"1738043000,00";"2022";"44";"305";"4756000,00";"2024";"21/07/2026 15:42:54"
"1507961";"3685,00";"2010";"10400,00";"2022";"101760000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1507979";"6732,00";"2010";"18782,00";"2022";"875905000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1508001";"23718,00";"2010";"67585,00";"2022";"1297602000,00";"2022";"17";"191";"3138000,00";"2024";"21/07/2026 15:42:54"
"1508035";"11009,00";"2010";"28595,00";"2022";"339249000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1508050";"7127,00";"2010";"15242,00";"2022";"373497000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1508084";"17926,00";"2010";"39550,00";"2022";"1174448000,00";"2022";"18";"52";"682000,00";"2024";"21/07/2026 15:42:54"
"1508100";"41690,00";"2010";"91306,00";"2022";"5999823000,00";"2022";"20";"896";"22336000,00";"2024";"21/07/2026 15:42:54"
"1508126";"15435,00";"2010";"37972,00";"2022";"2302813000,00";"2022";"6";"101";"1589000,00";"2024";"21/07/2026 15:42:54"
"1508159";"18878,00";"2010";"43558,00";"2022";"870209000,00";"2022";"37";"209";"3687000,00";"2024";"21/07/2026 15:42:54"
"1508209";"19315,00";"2010";"50832,00";"2022";"520317000,00";"2022";"9";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1508308";"15896,00";"2010";"58692,00";"2022";"700431000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1508357";"5690,00";"2010";"15607,00";"2022";"4086688000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1508407";"18419,00";"2010";"52893,00";"2022";"2091023000,00";"2022";"39";"114";"1413000,00";"2024";"21/07/2026 15:42:54"
"1600055";"1760,00";"2010";"4673,00";"2022";"99725000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600105";"3220,00";"2010";"7943,00";"2022";"184056000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600154";"4916,00";"2010";"12847,00";"2022";"391427000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600204";"3873,00";"2010";"10612,00";"2022";"231684000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600212";"1693,00";"2010";"4461,00";"2022";"94531000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1600238";"2469,00";"2010";"6666,00";"2022";"478972000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1600253";"1538,00";"2010";"5599,00";"2022";"108365000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600279";"16494,00";"2010";"35114,00";"2022";"1168830000,00";"2022";"8";"89";"2007000,00";"2024";"21/07/2026 15:42:54"
"1600303";"185421,00";"2010";"442933,00";"2022";"15571145000,00";"2022";"20";"2333";"95587000,00";"2024";"21/07/2026 15:42:54"
"1600402";"6185,00";"2010";"21924,00";"2022";"468715000,00";"2022";"3";"3";"0,00";"2024";"21/07/2026 15:42:54"
"1600501";"9049,00";"2010";"27482,00";"2022";"696944000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600535";"7234,00";"2010";"17848,00";"2022";"426170000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1600550";"1271,00";"2010";"3803,00";"2022";"82807000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1600600";"42094,00";"2010";"107618,00";"2022";"3091307000,00";"2022";"6";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1600709";"4378,00";"2010";"12945,00";"2022";"266854000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1600808";"4358,00";"2010";"11291,00";"2022";"252760000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1700251";"1144,00";"2010";"2576,00";"2022";"109871000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1700301";"2116,00";"2010";"4497,00";"2022";"224320000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1700350";"2349,00";"2010";"5147,00";"2022";"233447000,00";"2022";"7";"47";"882000,00";"2024";"21/07/2026 15:42:54"
"1700400";"3104,00";"2010";"6499,00";"2022";"273732000,00";"2022";"12";"76";"1182000,00";"2024";"21/07/2026 15:42:54"
"1700707";"4168,00";"2010";"8802,00";"2022";"628959000,00";"2022";"14";"77";"1508000,00";"2024";"21/07/2026 15:42:54"
"1701002";"3930,00";"2010";"10325,00";"2022";"173649000,00";"2022";"5";"16";"226000,00";"2024";"21/07/2026 15:42:54"
"1701051";"1246,00";"2010";"2876,00";"2022";"49247000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1701101";"1649,00";"2010";"4856,00";"2022";"288442000,00";"2022";"6";"18";"301000,00";"2024";"21/07/2026 15:42:54"
"1701309";"2837,00";"2010";"5290,00";"2022";"93577000,00";"2022";"3";"3";"0,00";"2024";"21/07/2026 15:42:54"
"1701903";"2785,00";"2010";"5927,00";"2022";"347917000,00";"2022";"7";"22";"352000,00";"2024";"21/07/2026 15:42:54"
"1702000";"3994,00";"2010";"8133,00";"2022";"388688000,00";"2022";"11";"24";"261000,00";"2024";"21/07/2026 15:42:54"
"1702109";"74063,00";"2010";"171301,00";"2022";"6165265000,00";"2022";"61";"1189";"30534000,00";"2024";"21/07/2026 15:42:54"
"1702158";"2229,00";"2010";"4310,00";"2022";"90228000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1702208";"11710,00";"2010";"31918,00";"2022";"785529000,00";"2022";"23";"111";"1672000,00";"2024";"21/07/2026 15:42:54"
"1702307";"2986,00";"2010";"5550,00";"2022";"153138000,00";"2022";"7";"30";"554000,00";"2024";"21/07/2026 15:42:54"
"1702406";"4251,00";"2010";"10287,00";"2022";"205200000,00";"2022";"7";"60";"1062000,00";"2024";"21/07/2026 15:42:54"
"1702554";"6776,00";"2010";"17484,00";"2022";"346878000,00";"2022";"10";"25";"239000,00";"2024";"21/07/2026 15:42:54"
"1702703";"1425,00";"2010";"3342,00";"2022";"61533000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1702901";"3588,00";"2010";"10262,00";"2022";"167496000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703008";"4138,00";"2010";"7880,00";"2022";"149213000,00";"2022";"3";"4";"47000,00";"2024";"21/07/2026 15:42:54"
"1703057";"898,00";"2010";"3407,00";"2022";"219238000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703073";"1540,00";"2010";"4476,00";"2022";"122563000,00";"2022";"3";"10";"178000,00";"2024";"21/07/2026 15:42:54"
"1703107";"2140,00";"2010";"4846,00";"2022";"124496000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703206";"1892,00";"2010";"4229,00";"2022";"117017000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703305";"1758,00";"2010";"4038,00";"2022";"157713000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703602";"818,00";"2010";"1974,00";"2022";"120748000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1703701";"2141,00";"2010";"4725,00";"2022";"264927000,00";"2022";"7";"22";"214000,00";"2024";"21/07/2026 15:42:54"
"1703800";"3359,00";"2010";"10307,00";"2022";"147595000,00";"2022";"10";"32";"405000,00";"2024";"21/07/2026 15:42:54"
"1703826";"822,00";"2010";"1961,00";"2022";"44838000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703842";"2889,00";"2010";"8653,00";"2022";"1241420000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703867";"1667,00";"2010";"4007,00";"2022";"925419000,00";"2022";"3";"11";"137000,00";"2024";"21/07/2026 15:42:54"
"1703883";"938,00";"2010";"2201,00";"2022";"60121000,00";"2022";"3";"6";"59000,00";"2024";"21/07/2026 15:42:54"
"1703891";"1368,00";"2010";"3318,00";"2022";"75057000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1703909";"1922,00";"2010";"4847,00";"2022";"447727000,00";"2022";"4";"4";"0,00";"2024";"21/07/2026 15:42:54"
"1704105";"775,00";"2010";"2131,00";"2022";"79764000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1704600";"631,00";"2010";"1501,00";"2022";"44846000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1705102";"1046,00";"2010";"3117,00";"2022";"165622000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1705508";"14580,00";"2010";"34233,00";"2022";"1119264000,00";"2022";"13";"277";"7447000,00";"2024";"21/07/2026 15:42:54"
"1705557";"2157,00";"2010";"4756,00";"2022";"82899000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1705607";"1662,00";"2010";"3887,00";"2022";"75126000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1706001";"2025,00";"2010";"5331,00";"2022";"234432000,00";"2022";"3";"15";"243000,00";"2024";"21/07/2026 15:42:54"
"1706100";"2955,00";"2010";"6371,00";"2022";"187366000,00";"2022";"4";"17";"176000,00";"2024";"21/07/2026 15:42:54"
"1706258";"625,00";"2010";"1470,00";"2022";"82923000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1706506";"2105,00";"2010";"5827,00";"2022";"247899000,00";"2022";"5";"8";"35000,00";"2024";"21/07/2026 15:42:54"
"1707009";"8833,00";"2010";"17739,00";"2022";"777790000,00";"2022";"20";"236";"5973000,00";"2024";"21/07/2026 15:42:54"
"1707108";"2739,00";"2010";"7024,00";"2022";"481319000,00";"2022";"4";"34";"496000,00";"2024";"21/07/2026 15:42:54"
"1707207";"2448,00";"2010";"6327,00";"2022";"199599000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1707306";"1952,00";"2010";"4248,00";"2022";"248721000,00";"2022";"3";"10";"149000,00";"2024";"21/07/2026 15:42:54"
"1707405";"2729,00";"2010";"7530,00";"2022";"109800000,00";"2022";"4";"5";"3000,00";"2024";"21/07/2026 15:42:54"
"1707553";"1571,00";"2010";"3467,00";"2022";"102788000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1707652";"2791,00";"2010";"5211,00";"2022";"317328000,00";"2022";"5";"36";"669000,00";"2024";"21/07/2026 15:42:54"
"1707702";"2951,00";"2010";"7712,00";"2022";"131906000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1708205";"8039,00";"2010";"18881,00";"2022";"857600000,00";"2022";"11";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1708254";"998,00";"2010";"3455,00";"2022";"221096000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1708304";"2161,00";"2010";"4738,00";"2022";"211188000,00";"2022";"5";"11";"89000,00";"2024";"21/07/2026 15:42:54"
"1709005";"4098,00";"2010";"12433,00";"2022";"257057000,00";"2022";"5";"11";"143000,00";"2024";"21/07/2026 15:42:54"
"1709302";"11933,00";"2010";"24775,00";"2022";"1021437000,00";"2022";"15";"248";"4728000,00";"2024";"21/07/2026 15:42:54"
"1709500";"40952,00";"2010";"85125,00";"2022";"3307379000,00";"2022";"36";"836";"23487000,00";"2024";"21/07/2026 15:42:54"
"1709807";"614,00";"2010";"1590,00";"2022";"49269000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1710508";"2324,00";"2010";"6819,00";"2022";"155967000,00";"2022";"3";"17";"451000,00";"2024";"21/07/2026 15:42:54"
"1710706";"1776,00";"2010";"5172,00";"2022";"88499000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1710904";"1990,00";"2010";"3577,00";"2022";"156514000,00";"2022";"7";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1711100";"1185,00";"2010";"2404,00";"2022";"69211000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1711506";"1568,00";"2010";"3334,00";"2022";"95141000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1711803";"876,00";"2010";"2243,00";"2022";"48218000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1711902";"4426,00";"2010";"15288,00";"2022";"941718000,00";"2022";"11";"24";"326000,00";"2024";"21/07/2026 15:42:54"
"1711951";"1274,00";"2010";"3516,00";"2022";"82843000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1712009";"1270,00";"2010";"3357,00";"2022";"95999000,00";"2022";"5";"7";"74000,00";"2024";"21/07/2026 15:42:54"
"1712157";"807,00";"2010";"1626,00";"2022";"35046000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1712405";"1023,00";"2010";"2999,00";"2022";"63169000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1712454";"1066,00";"2010";"2717,00";"2022";"56666000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1712504";"2152,00";"2010";"4615,00";"2022";"336342000,00";"2022";"5";"36";"1210000,00";"2024";"21/07/2026 15:42:54"
"1712702";"1084,00";"2010";"2748,00";"2022";"320677000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1712801";"898,00";"2010";"3095,00";"2022";"54949000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:42:54"
"1713205";"8861,00";"2010";"18566,00";"2022";"716543000,00";"2022";"9";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1713304";"5854,00";"2010";"12701,00";"2022";"423866000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1713601";"2325,00";"2010";"5694,00";"2022";"330390000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1713700";"794,00";"2010";"2396,00";"2022";"74643000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1713809";"2249,00";"2010";"4872,00";"2022";"94883000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:42:54"
"1713957";"921,00";"2010";"3367,00";"2022";"70559000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:42:54"
